precision,recall
0.03133954877507366,1.0
0.031660278887711,1.0
0.03166350643260546,1.0
0.031738570640289385,1.0
0.03173921929286736,1.0
0.03178338995538455,1.0
0.031802916120576674,1.0
0.031811384911612284,1.0
0.03181790243602614,1.0
0.03181855433535486,1.0
0.0318244226316113,1.0
0.03182637921141077,1.0
0.03183355539612586,1.0
0.031834207937028534,1.0
0.03183486050468401,1.0
0.03183681836818368,1.0
0.03184857060826053,1.0
0.03186098516710092,1.0
0.03186752303367328,1.0
0.03188126129085236,1.0
0.03188191578904149,1.0
0.03188257031410388,1.0
0.031883224866041185,1.0
0.031895666461285686,1.0
0.03191861062583496,1.0
0.03191926665844535,1.0
0.031919922718023554,1.0
0.031939617053657735,1.0
0.031943558837443695,1.0
0.03195933570678904,1.0
0.03196130891129862,1.0
0.03196196670028196,1.0
0.031990936244721394,1.0
0.031992254290010916,1.0
0.031992913353384694,1.0
0.03218652849740933,1.0
0.03218852985677866,1.0
0.03218919703187829,1.0
0.03223128489301206,1.0
0.03223195384168362,1.0
0.032364954984995,1.0
0.032375750500333554,1.0
0.032408180300500834,1.0
0.032412238594147845,1.0
0.0324190046760187,1.0
0.032420358231389085,1.0
0.03242171189979123,1.0
0.032430513500532505,1.0
0.032432545317851474,1.0
0.0324372872151555,1.0
0.032437964742250816,1.0
0.032445419408753784,1.0
0.03244609727561424,1.0
0.032447453094312816,1.0
0.032449487034831484,1.0
0.03245016507167036,1.0
0.03245152123035774,1.0
0.03251538880281395,1.0
0.032518793056515276,1.0
0.03251947399279672,1.0
0.03252015495759606,1.0
0.03252083595091511,1.0
0.032561747808948716,1.0
0.03260207830376824,1.0
0.032602762732502,1.0
0.032603447189973336,1.0
0.03263084907444372,1.0
0.03263153471171625,1.0
0.03263222037780253,1.0
0.032667914764719495,1.0
0.03268647920525341,1.0
0.032687167182336725,1.0
0.03269473684210526,1.0
0.03269542516684562,1.0
0.03269611352056929,1.0
0.0326968019032781,1.0
0.03270644230566729,1.0
0.03271057564715547,1.0
0.03271402089652848,1.0
0.03271471003349413,1.0
0.03271608839453117,1.0
0.032717466871721404,1.0
0.03272160300035819,1.0
0.03273470764301674,1.0
0.03273539765182015,1.0
0.032742989668985874,1.0
0.03279000042227946,1.0
0.03283575778078485,1.0
0.032836452056242735,1.0
0.03290463376909549,1.0
0.03290533096025087,1.0
0.032907422710995275,1.0
0.03290951472769654,1.0
0.0329136995591726,1.0
0.033032713659760925,1.0
0.03303763269300317,1.0
0.03303833553163426,1.0
0.033039038400170195,1.0
0.033040444226964234,1.0
0.03306295373741244,1.0
0.03306365765382159,1.0
0.03306999425054833,1.0
0.03307562882030967,1.0
0.03307703776277396,1.0
0.03308197000681663,1.0
0.03308267473318706,1.0
0.03308337948958289,1.0
0.03308478909245846,1.0
0.033087608658598944,1.0
0.033100302655697175,1.0
0.03310171370108279,1.0
0.033171711130572226,1.0
0.03317241968557758,1.0
0.03317667165135655,1.0
0.03317738041829563,1.0
0.033178089215518715,1.0
0.03317950690082468,1.0
0.03318305164419564,1.0
0.03318376068376069,1.0
0.03318517885379717,1.0
0.03318659714505513,1.0
0.03318730633614703,1.0
0.033188724809266344,1.0
0.03318943409129766,1.0
0.033190143403646,1.0
0.033193690420211176,1.0
0.03319723819499369,1.0
0.03322209386899414,1.0
0.03322280457802974,1.0
0.033249122206046075,1.0
0.03325196985268928,1.0
0.033255530097004216,1.0
0.03325624223735492,1.0
0.03325837884141771,1.0
0.03325980339665475,1.0
0.033260515720037694,1.0
0.03326122807393288,1.0
0.03326194045834226,1.0
0.03327904684352634,1.0
0.033279759991428265,1.0
0.033281186378929774,1.0
0.033281899618533284,1.0
0.033282612888707916,1.0
0.033283326189455634,1.0
0.03328760663608694,1.0
0.03328974727229856,1.0
0.0332911745160668,1.0
0.033291888183844966,1.0
0.033292601882221794,1.0
0.03330116865015546,1.0
0.033301882746493976,1.0
0.03330259687345871,1.0
0.03330402521927473,1.0
0.033433799784714745,1.0
0.03343811902506244,1.0
0.03343883900695476,1.0
0.033440279063758314,1.0
0.03344820159379711,1.0
0.03345108344462155,1.0
0.03345180398492192,1.0
0.033452524556264004,1.0
0.03345324515864981,1.0
0.03346261581555699,1.0
0.033463336852765625,1.0
0.0334640579210481,1.0
0.033464779020406406,1.0
0.03346910626926144,1.0
0.033469827586206896,1.0
0.03347271316492801,1.0
0.03347343463735316,1.0
0.03347848581529706,1.0
0.03347920753659431,1.0
0.033480651072545005,1.0
0.03348137288720248,1.0
0.0334864264613925,1.0
0.03348714852509919,1.0
0.03348787061994609,1.0
0.03349003709134823,1.0
0.03349148156135432,1.0
0.03349292615596963,1.0
0.033493648500010784,1.0
0.03349437087521028,1.0
0.0334958157190924,1.0
0.03349653818777905,1.0
0.03349870578084556,1.0
0.03349942837420997,1.0
0.03350087365446427,1.0
0.033501596341358186,1.0
0.03350231905943264,1.0
0.033503764589131235,1.0
0.03350521024357619,1.0
0.033505933117583604,1.0
0.03350665602278366,1.0
0.03350737895917839,1.0
0.03351027101674434,1.0
0.0335109941091427,1.0
0.03351171723274783,1.0
0.03351316357358653,1.0
0.03351388679082414,1.0
0.03351461003927662,1.0
0.03351750334527561,1.0
0.033526186261387675,1.0
0.03352763385146805,1.0
0.0335290815665616,1.0
0.0335363220177939,1.0
0.03353994341619333,1.0
0.03354066778972831,1.0
0.03354211663066955,1.0
0.033542841098079874,1.0
0.03354356559678604,1.0
0.033544290126790076,1.0
0.03354646390460967,1.0
0.03354791324634926,1.0
0.0335486379641831,1.0
0.03354936271332901,1.0
0.03355008749378902,1.0
0.03355153714865945,1.0
0.03355226202307393,1.0
0.03355298692881063,1.0
0.033553711865871576,1.0
0.033555161833974334,1.0
0.033557337021111085,1.0
0.03355806214616016,1.0
0.0335587873025477,1.0
0.033559512490275736,1.0
0.03356096295976142,1.0
0.033561688241523134,1.0
0.033563138899094465,1.0
0.03356386427490815,1.0
0.03357039406843778,1.0
0.033571119757890185,1.0
0.03357184547871765,1.0
0.03357329701450591,1.0
0.03357402282947077,1.0
0.03357547455355212,1.0
0.03357620046267269,1.0
0.033576926403182564,1.0
0.03358128270553129,1.0
0.03360017308524448,1.0
0.03360308118400554,1.0
0.03360380828735259,1.0
0.033604535422166446,1.0
0.03360598978620272,1.0
0.03360671701542923,1.0
0.033608898891966756,1.0
0.033609626247105416,1.0
0.03361035363372722,1.0
0.03361253598251196,1.0
0.033613263495086795,1.0
0.033613991039154995,1.0
0.03362417996405915,1.0
0.033627092220080985,1.0
0.03362782036291196,1.0
0.0336300049806189,1.0
0.033632189882189883,1.0
0.033635832015767475,1.0
0.03363728909008209,1.0
0.033638017674579794,1.0
0.0336387462906405,1.0
0.03363947493826626,1.0
0.03364020361745911,1.0
0.03364093232822112,1.0
0.03364166107055434,1.0
0.03364676315105295,1.0
0.03364749214602968,1.0
0.03364822117259609,1.0
0.03364895023075423,1.0
0.03364967932050615,1.0
0.033650408441853914,1.0
0.03365113759479957,1.0
0.03365186677934517,1.0
0.033652595995492765,1.0
0.033653325243244415,1.0
0.03365405452260217,1.0
0.0336803296464975,1.0
0.03368179057864145,1.0
0.03368252109224196,1.0
0.03368325163753091,1.0
0.033683982214510355,1.0
0.03368471282318237,1.0
0.03368763557483731,1.0
0.033711035860032997,1.0
0.0337139631816603,1.0
0.03371469509150511,1.0
0.03371542703312926,1.0
0.03371615900653481,1.0
0.033716891011723836,1.0
0.03371762304869841,1.0
0.033718355117460595,1.0
0.033719087218012464,1.0
0.03371981935035609,1.0
0.03372055151449354,1.0
0.03372128371042689,1.0
0.03372274819768957,1.0
0.03372348048902304,1.0
0.033724212812160696,1.0
0.03372494516710461,1.0
0.033725677553856845,1.0
